security_code,security_name,notice_date,task,title,doc_id,source_url,used_in
600399,抚顺特钢,2026-06-16,related_party,关于增加2026年度日常关联交易预计的公告,12393684,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-6/2026-06-16/12393684.PDF,
600507,方大特钢,2024-02-06,guarantee,关于全资子公司为全资孙公司提供担保暨接受关联方无偿担保的公告,9823214,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-2/2024-02-06/9823214.PDF,
600507,方大特钢,2024-03-16,guarantee,关于为子公司提供担保的公告,9876241,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-16/9876241.PDF,guarantee
600507,方大特钢,2024-04-12,guarantee,关于全资子公司及全资孙公司接受关联方无偿担保的公告,9959233,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-12/9959233.PDF,
600507,方大特钢,2024-04-27,guarantee,关于为全资子公司提供担保的公告,10108521,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-27/10108521.PDF,
600507,方大特钢,2024-05-18,guarantee,关于为全资孙公司提供担保的公告,10220821,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-5/2024-05-18/10220821.PDF,
600507,方大特钢,2024-08-30,guarantee,关于为子公司提供担保的公告,10449204,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-8/2024-08-30/10449204.PDF,guarantee
600507,方大特钢,2024-10-30,guarantee,关于为全资子公司提供担保的公告,10559787,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-10/2024-10-30/10559787.PDF,
600507,方大特钢,2024-12-07,guarantee,关于为全资子公司提供担保的公告,10632817,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-12/2024-12-07/10632817.PDF,
600507,方大特钢,2025-02-07,guarantee,关联担保到期及续保公告,10736153,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-2/2025-02-07/10736153.PDF,
600507,方大特钢,2025-02-11,guarantee,关于全资子公司为全资孙公司提供担保暨接受关联方无偿担保的公告,10739641,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-2/2025-02-11/10739641.PDF,
600507,方大特钢,2025-03-15,guarantee,关于为子公司提供担保的公告,10785552,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-3/2025-03-15/10785552.PDF,guarantee
600507,方大特钢,2025-03-29,guarantee,关于为全资子公司提供担保的公告,10822605,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-3/2025-03-29/10822605.PDF,
600507,方大特钢,2025-05-01,guarantee,对外担保管理规定(2025年4月),11087627,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-5/2025-05-01/11087627.PDF,
600507,方大特钢,2025-08-09,guarantee,关于为全资孙公司提供担保的公告,11288385,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-8/2025-08-09/11288385.PDF,
600507,方大特钢,2025-08-27,guarantee,关于为子公司提供担保的公告,11373845,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-8/2025-08-27/11373845.PDF,guarantee
600507,方大特钢,2025-09-24,guarantee,关于为全资孙公司提供担保的公告,11475787,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-9/2025-09-24/11475787.PDF,
600507,方大特钢,2025-11-29,guarantee,关于为全资子公司提供担保的公告,11647165,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-11/2025-11-29/11647165.PDF,
600507,方大特钢,2025-11-29,guarantee,关于调整与方大炭素关联担保额度的公告,11647164,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-11/2025-11-29/11647164.PDF,
600507,方大特钢,2026-03-03,guarantee,关于为全资孙公司提供担保的公告,11978352,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-03/11978352.PDF,
600507,方大特钢,2026-03-21,guarantee,关于为子公司提供担保的公告,12009086,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-21/12009086.PDF,guarantee
600507,方大特钢,2026-06-27,guarantee,关于为全资子公司提供担保的公告,12414596,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-6/2026-06-27/12414596.PDF,
600507,方大特钢,2026-08-27,guarantee,关于为子公司提供担保的公告,12553205,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-8/2026-08-27/12553205.PDF,guarantee
600507,方大特钢,2024-01-09,pledge,关于控股股东及其一致行动人部分股份质押的公告,9769807,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-1/2024-01-09/9769807.PDF,
600507,方大特钢,2024-06-06,pledge,关于持股5%以上股东股份解除质押及质押的公告,10261566,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-6/2024-06-06/10261566.PDF,
600507,方大特钢,2024-12-24,pledge,关于控股股东部分股份质押延期购回的公告,10664676,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-12/2024-12-24/10664676.PDF,
600507,方大特钢,2025-04-02,pledge,关于持股5%以上股东股份解除质押的公告,10840166,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-02/10840166.PDF,
600507,方大特钢,2025-06-25,pledge,关于控股股东部分股份质押展期的公告,11198389,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-6/2025-06-25/11198389.PDF,
600507,方大特钢,2025-07-23,pledge,关于持股5%以上股东部分股份质押的公告,11254263,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-7/2025-07-23/11254263.PDF,
600507,方大特钢,2025-12-23,pledge,关于控股股东部分股份解除质押及质押的公告,11865126,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-23/11865126.PDF,
600507,方大特钢,2026-07-23,pledge,关于持股5%以上股东部分股份质押展期及补充质押的公告,12458265,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-7/2026-07-23/12458265.PDF,
600507,方大特钢,2024-12-31,related_party,关于预计2025年度日常关联交易事项的公告,10682163,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-12/2024-12-31/10682163.PDF,
600507,方大特钢,2025-04-24,related_party,关于新增日常关联交易事项的公告,10944654,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-24/10944654.PDF,
600507,方大特钢,2025-08-27,related_party,关于租赁房产暨新增日常关联交易的公告,11373848,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-8/2025-08-27/11373848.PDF,
600507,方大特钢,2025-09-24,related_party,关于新增日常关联交易事项的公告,11475788,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-9/2025-09-24/11475788.PDF,
600507,方大特钢,2025-12-31,related_party,关于预计2026年度日常关联交易事项的公告,11888681,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-31/11888681.PDF,final_test
600507,方大特钢,2026-03-03,related_party,关于新增日常关联交易事项的公告,11978354,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-03/11978354.PDF,
600507,方大特钢,2026-08-27,related_party,关于新增日常关联交易事项的公告,12553198,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-8/2026-08-27/12553198.PDF,
600569,安阳钢铁,2024-01-09,guarantee,为控股子公司安钢集团冷轧有限责任公司提供担保的公告,9770502,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-1/2024-01-09/9770502.PDF,
600569,安阳钢铁,2024-03-30,guarantee,为控股子公司河南安钢周口钢铁有限责任公司提供担保的公告,9921605,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-30/9921605.PDF,
600569,安阳钢铁,2024-04-09,guarantee,为控股子公司安钢集团永通球墨铸铁管有限责任公司提供担保的公告,9945816,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-09/9945816.PDF,
600569,安阳钢铁,2024-08-31,guarantee,为控股子公司河南安钢周口钢铁有限责任公司提供担保的公告,10459994,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-8/2024-08-31/10459994.PDF,
600569,安阳钢铁,2024-10-25,guarantee,为控股子公司安钢集团冷轧有限责任公司提供担保的公告,10541481,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-10/2024-10-25/10541481.PDF,
600569,安阳钢铁,2025-02-27,guarantee,关于为控股子公司河南安钢南方电磁新材料科技有限责任公司提供担保的公告,10760284,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-2/2025-02-27/10760284.PDF,
600569,安阳钢铁,2025-02-27,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司融资事项提供担保的公告,10760283,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-2/2025-02-27/10760283.PDF,
600569,安阳钢铁,2025-08-16,guarantee,关于为控股子公司河南安钢南方电磁新材料科技有限责任公司提供担保的公告,11304107,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-8/2025-08-16/11304107.PDF,
600569,安阳钢铁,2025-08-16,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司提供担保的公告,11304105,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-8/2025-08-16/11304105.PDF,
600569,安阳钢铁,2025-09-24,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司提供担保的公告,11476130,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-9/2025-09-24/11476130.PDF,
600569,安阳钢铁,2025-11-08,guarantee,关于出售控股子公司股权形成关联担保的公告,11592531,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-11/2025-11-08/11592531.PDF,
600569,安阳钢铁,2025-11-15,guarantee,关于为控股子公司河南安钢南方电磁新材料科技有限责任公司融资租赁提供担保的公告,11609850,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-11/2025-11-15/11609850.PDF,
600569,安阳钢铁,2025-11-15,guarantee,关于为控股子公司安钢集团冷轧有限责任公司银行授信提供担保的公告,11609849,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-11/2025-11-15/11609849.PDF,
600569,安阳钢铁,2025-11-15,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司融资租赁提供担保的公告,11609842,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-11/2025-11-15/11609842.PDF,
600569,安阳钢铁,2025-12-04,guarantee,关于为控股子公司安钢集团冷轧有限责任公司银行授信提供担保的公告,11665171,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-04/11665171.PDF,
600569,安阳钢铁,2025-12-04,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司信托借款提供担保的公告,11665168,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-04/11665168.PDF,
600569,安阳钢铁,2025-12-25,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司银行授信提供担保的公告,11871197,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-25/11871197.PDF,
600569,安阳钢铁,2026-01-21,guarantee,关于公司2026年度为控股子公司提供担保额度的公告,11925403,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-1/2026-01-21/11925403.PDF,
600569,安阳钢铁,2026-02-10,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司融资租赁提供担保的进展公告,11957993,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-2/2026-02-10/11957993.PDF,guarantee_test
600569,安阳钢铁,2026-02-13,guarantee,关于为控股子公司河南安钢南方电磁新材料科技有限责任公司融资租赁提供担保的进展公告,11965772,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-2/2026-02-13/11965772.PDF,
600569,安阳钢铁,2026-05-26,guarantee,关于为控股子公司安钢集团冷轧有限责任公司融资租赁提供担保的进展公告,12351520,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-5/2026-05-26/12351520.PDF,
600569,安阳钢铁,2026-06-26,guarantee,关于为控股子公司安钢集团冷轧有限责任公司银行授信提供担保的进展公告,12412159,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-6/2026-06-26/12412159.PDF,
600569,安阳钢铁,2026-06-27,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司融资租赁提供担保的进展公告,12413955,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-6/2026-06-27/12413955.PDF,
600569,安阳钢铁,2026-07-15,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司融资租赁提供担保的进展公告,12446399,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-7/2026-07-15/12446399.PDF,
600569,安阳钢铁,2026-09-23,guarantee,关于为控股子公司河南安钢周口钢铁有限责任公司银行授信提供担保的进展公告,12617282,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-9/2026-09-23/12617282.PDF,guarantee_test
600569,安阳钢铁,2025-03-11,pledge,关于控股股东股份质押解除的公告,10777154,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-3/2025-03-11/10777154.PDF,
600569,安阳钢铁,2025-03-12,pledge,关于控股股东股份质押的公告,10778395,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-3/2025-03-12/10778395.PDF,
600569,安阳钢铁,2025-12-02,pledge,关于控股股东股份质押的公告,11654454,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-02/11654454.PDF,
600569,安阳钢铁,2024-04-30,related_party,日常关联交易公告,10152770,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-30/10152770.PDF,
600569,安阳钢铁,2025-04-30,related_party,日常关联交易公告,11073982,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-30/11073982.PDF,
600569,安阳钢铁,2026-04-23,related_party,日常关联交易公告,12148665,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-4/2026-04-23/12148665.PDF,
600581,八一钢铁,2025-04-26,capacity,炼铁厂高炉工序C冲渣底滤改造项目的投资公告,10996605,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-26/10996605.PDF,capacity_v5
600581,八一钢铁,2026-03-30,capacity,关于炼铁厂2500高炉(BC)双预热更换项目的投资公告,12034651,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-30/12034651.PDF,related_test
600581,八一钢铁,2024-04-16,related_party,关于2024年度日常关联交易预计的公告,9971779,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-16/9971779.PDF,
600581,八一钢铁,2025-03-08,related_party,2025年度日常关联交易预计的公告,10775008,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-3/2025-03-08/10775008.PDF,
600581,八一钢铁,2026-03-30,related_party,关于2026年度日常关联交易的公告,12034628,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-30/12034628.PDF,related_test
600581,八一钢铁,2026-07-15,related_party,八一钢铁关于增加2026年度日常关联交易预计额度的公告,12445181,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-7/2026-07-15/12445181.PDF,
600782,新钢股份,2024-04-23,guarantee,关于控股子公司对外提供担保的公告,10031961,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-23/10031961.PDF,
600782,新钢股份,2024-04-23,related_party,关于2023年度日常性关联交易执行情况暨2024年度日常性关联交易预计的公告,10031899,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-4/2024-04-23/10031899.PDF,
600782,新钢股份,2024-08-27,related_party,关于增加2024年度日常性关联交易预计额的公告,10417113,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-8/2024-08-27/10417113.PDF,
600782,新钢股份,2025-02-27,related_party,关于2024年度日常关联交易执行情况暨2025年度关联交易预计情况的公告,10760346,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-2/2025-02-27/10760346.PDF,
600782,新钢股份,2025-10-30,related_party,关于增加2025年日常关联交易预计的公告,11560457,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-10/2025-10-30/11560457.PDF,
600782,新钢股份,2025-12-13,related_party,关于公司2025年度日常关联交易执行情况暨2026年度关联交易预计情况的公告,11709070,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-13/11709070.PDF,
600782,新钢股份,2026-04-21,related_party,关于2025年度日常关联交易执行情况的公告,12119684,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-4/2026-04-21/12119684.PDF,final_test
600808,马钢股份,2025-12-25,guarantee,对外担保管理办法,11871146,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-12/2025-12-25/11871146.PDF,
600808,马钢股份,2024-10-31,related_party,持续关联交易公告,10565965,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-10/2024-10-31/10565965.PDF,
600808,马钢股份,2025-06-21,related_party,关于签订关联交易补充协议的公告,11193172,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-6/2025-06-21/11193172.PDF,final_test
601003,柳钢股份,2024-11-19,capacity,关于产能淘汰的进展公告,10597243,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-11/2024-11-19/10597243.PDF,
601003,柳钢股份,2024-11-19,capacity,关于广西钢铁集团有限公司3号高炉系统投产的公告,10597242,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-11/2024-11-19/10597242.PDF,
601003,柳钢股份,2024-03-05,related_party,关于2023年度日常关联交易情况及2024年度日常关联交易预计的公告,9856132,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-05/9856132.PDF,
601003,柳钢股份,2024-03-05,related_party,关于续签《原材料购销协议》暨日常关联交易的公告,9856125,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2024/2024-3/2024-03-05/9856125.PDF,
601003,柳钢股份,2025-03-01,related_party,关于2024年度日常关联交易情况及2025年度日常关联交易预计的公告,10764239,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-3/2025-03-01/10764239.PDF,
601003,柳钢股份,2025-04-29,related_party,关于续签《生产经营服务协议》暨日常关联交易的公告,11042527,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2025/2025-4/2025-04-29/11042527.PDF,
601003,柳钢股份,2026-03-12,related_party,关于2025年度日常关联交易情况及2026年度日常关联交易预计的公告,11990945,http://file.finance.sina.com.cn/211.154.219.97:9494/MRGG/CNSESH_STOCK/2026/2026-3/2026-03-12/11990945.PDF,
